MAE,Model,Features,nmf__alpha,nmf__n_components,nmf__solver,dt__max_depth,dt__min_samples_split,dt__random_state,dt__max_features,rf__max_depth,rf__max_features,rf__min_samples_split,rf__n_estimators,rf__random_state,alpha,random_state,tol,max_depth,max_features,min_samples_split,n_estimators
0.2680667804878952,Lasso,All_features,,,,,,,,,,,,,0.01,31.0,1.0,,,,
0.2680670799553109,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,42.0,,,,,,,
0.2680737701791252,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,2.0,30.0,8.0,,,,,,,
0.26807678982086264,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,4.0,,,,,,,
0.2680775910213912,NMF->DT,All_features,1.0,7.0,cd,4.0,2.0,47.0,,,,,,,,,,,,,
0.2680794294091287,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,32.0,,,,,,,
0.26808352829841925,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,37.0,,,,,,,
0.2680879364474624,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,20.0,,,,,,,
0.2680894053801971,RF,All_features,,,,,,,,,,,,,,3.0,,4.0,0.5,3.0,50.0
0.2680900143099695,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,33.0,,,,,,,
0.2680915903155029,Lasso,All_features,,,,,,,,,,,,,0.001,48.0,0.1,,,,
0.2680920458991296,NMF->RF,Theory_features,1.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,33.0,,,,,,,
0.2680944269856181,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,2.0,30.0,5.0,,,,,,,
0.2680979816073468,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,50.0,26.0,,,,,,,
0.2680989151469608,Lasso,Theory_features,,,,,,,,,,,,,0.01,38.0,0.01,,,,
0.2681000328050882,RF,Theory_features,,,,,,,,,,,,,,45.0,,3.0,0.3,3.0,60.0
0.26810015667175185,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,48.0,,,,,,,
0.26810170497667835,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,50.0,25.0,,,,,,,
0.2681031025144157,NMF->DT (MF),All_features,2.0,5.0,cd,5.0,4.0,6.0,0.5,,,,,,,,,,,,
0.2681057803983664,NMF->DT (MF),All_features,0.5,7.0,cd,5.0,3.0,6.0,0.3,,,,,,,,,,,,
0.26810711868867443,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,50.0,43.0,,,,,,,
0.2681083075039129,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,50.0,9.0,,,,,,,
0.2681140503108293,NMF->DT (MF),All_features,2.0,6.0,cd,4.0,3.0,47.0,0.7,,,,,,,,,,,,
0.26811587443551466,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,2.0,30.0,15.0,,,,,,,
0.2681164561577133,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,28.0,,,,,,,
0.26811722046693165,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,27.0,,,,,,,
0.2681172847658922,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,31.0,,,,,,,
0.2681174076895125,Lasso,All_features,,,,,,,,,,,,,0.01,4.0,0.1,,,,
0.2681203306906461,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,31.0,,,,,,,
0.26812176771236385,RF,Theory_features,,,,,,,,,,,,,,39.0,,3.0,0.3,3.0,50.0
0.2681231051928482,RF,All_features,,,,,,,,,,,,,,44.0,,3.0,0.5,3.0,50.0
0.2681235243507347,NMF->DT,All_features,1.0,7.0,cd,4.0,2.0,3.0,,,,,,,,,,,,,
0.2681276041469802,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,16.0,,,,,,,
0.26812857689671904,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,30.0,8.0,,,,,,,
0.2681326423427388,RF,Theory_features,,,,,,,,,,,,,,36.0,,3.0,0.5,3.0,60.0
0.26813346326843834,NMF->DT (MF),All_features,2.0,6.0,cd,3.0,4.0,4.0,0.5,,,,,,,,,,,,
0.2681334920181481,RF,Theory_features,,,,,,,,,,,,,,7.0,,4.0,0.5,3.0,60.0
0.2681344438531739,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,6.0,,,,,,,
0.2681358392706216,RF,All_features,,,,,,,,,,,,,,41.0,,3.0,0.5,2.0,60.0
0.2681359229934689,RF,All_features,,,,,,,,,,,,,,36.0,,4.0,0.3,2.0,50.0
0.268139917556081,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,10.0,,,,,,,
0.26814332650457645,RF,All_features,,,,,,,,,,,,,,47.0,,3.0,0.5,2.0,50.0
0.268144034713948,NMF->DT (MF),All_features,2.0,5.0,cd,6.0,2.0,7.0,0.7,,,,,,,,,,,,
0.2681441983682387,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,27.0,,,,,,,
0.2681452641254351,RF,Theory_features,,,,,,,,,,,,,,6.0,,3.0,0.5,2.0,50.0
0.2681457525651454,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,30.0,22.0,,,,,,,
0.2681476748410231,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,50.0,33.0,,,,,,,
0.26815070885676656,NMF->DT (MF),All_features,1.0,7.0,cd,6.0,4.0,6.0,0.3,,,,,,,,,,,,
0.26815078580778684,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,30.0,15.0,,,,,,,
0.2681518709664945,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,17.0,,,,,,,
0.2681518992150588,NMF->DT (MF),All_features,1.0,5.0,cd,4.0,3.0,46.0,0.3,,,,,,,,,,,,
0.26815599731997075,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,17.0,,,,,,,
0.2681595205078701,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,39.0,,,,,,,
0.26816111232040185,NMF->DT (MF),All_features,1.0,5.0,cd,3.0,4.0,3.0,0.5,,,,,,,,,,,,
0.2681622130399175,NMF->DT,All_features,1.0,7.0,cd,5.0,3.0,22.0,,,,,,,,,,,,,
0.2681637184023958,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,28.0,,,,,,,
0.26816420196845525,Lasso,Theory_features,,,,,,,,,,,,,0.01,8.0,0.1,,,,
0.2681661666438138,NMF->DT (MF),All_features,0.5,5.0,cd,6.0,2.0,48.0,0.3,,,,,,,,,,,,
0.2681665195295545,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,50.0,14.0,,,,,,,
0.2681731151627645,RF,Theory_features,,,,,,,,,,,,,,41.0,,4.0,0.5,3.0,50.0
0.2681742664137569,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,49.0,,,,,,,
0.2681781445057731,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,48.0,,,,,,,
0.2681798966221414,RF,Theory_features,,,,,,,,,,,,,,16.0,,4.0,0.5,3.0,60.0
0.26818061396579035,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,2.0,30.0,25.0,,,,,,,
0.2681810043709941,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,2.0,,,,,,,
0.2681822755521322,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,30.0,35.0,,,,,,,
0.26818296561798977,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,12.0,,,,,,,
0.2681836674802996,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,30.0,11.0,,,,,,,
0.26819468245393224,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,32.0,,,,,,,
0.2681958892219969,RF,Theory_features,,,,,,,,,,,,,,41.0,,5.0,0.5,3.0,60.0
0.2681997395062289,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,2.0,30.0,12.0,,,,,,,
0.2682036198417922,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,34.0,,,,,,,
0.2682076706540157,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.3,3.0,50.0,19.0,,,,,,,
0.2682097908736751,NMF->DT (MF),All_features,2.0,6.0,cd,5.0,3.0,44.0,0.7,,,,,,,,,,,,
0.2682106052996001,Lasso,Theory_features,,,,,,,,,,,,,0.01,2.0,1.0,,,,
0.2682115450261501,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,2.0,30.0,28.0,,,,,,,
0.2682143156735296,RF,Theory_features,,,,,,,,,,,,,,46.0,,4.0,0.5,3.0,50.0
0.2682179372119823,RF,All_features,,,,,,,,,,,,,,19.0,,3.0,0.3,3.0,60.0
0.2682197808520126,RF,Theory_features,,,,,,,,,,,,,,2.0,,3.0,0.3,2.0,60.0
0.2682208478335912,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,50.0,4.0,,,,,,,
0.2682218376682441,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,30.0,4.0,,,,,,,
0.2682241050287433,RF,Theory_features,,,,,,,,,,,,,,29.0,,4.0,0.3,3.0,60.0
0.26822533708790364,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,48.0,,,,,,,
0.2682258054966909,NMF->DT (MF),All_features,0.5,7.0,cd,3.0,3.0,23.0,0.3,,,,,,,,,,,,
0.2682283487847573,RF,All_features,,,,,,,,,,,,,,8.0,,3.0,0.5,3.0,50.0
0.2682300894467605,NMF->RF,Theory_features,1.0,7.0,cd,,,,,4.0,0.3,2.0,30.0,27.0,,,,,,,
0.2682301897283678,NMF->DT,All_features,1.0,7.0,cd,4.0,3.0,25.0,,,,,,,,,,,,,
0.26823306943978115,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,2.0,,,,,,,
0.2682334667959908,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,26.0,,,,,,,
0.26823362472312445,RF,Theory_features,,,,,,,,,,,,,,36.0,,4.0,0.5,3.0,60.0
0.26823381970272303,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,30.0,35.0,,,,,,,
0.2682353107909831,NMF->DT (MF),Theory_features,2.0,6.0,cd,6.0,4.0,36.0,0.7,,,,,,,,,,,,
0.2682363258486956,RF,Theory_features,,,,,,,,,,,,,,46.0,,5.0,0.5,2.0,50.0
0.26823761115181505,NMF->DT (MF),All_features,2.0,5.0,cd,5.0,4.0,6.0,0.3,,,,,,,,,,,,
0.2682437877754233,RF,All_features,,,,,,,,,,,,,,25.0,,3.0,0.5,2.0,50.0
0.26824985969278153,NMF->DT,All_features,1.0,7.0,cd,5.0,3.0,34.0,,,,,,,,,,,,,
0.2682526956204555,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,30.0,3.0,,,,,,,
0.2682558001912267,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.3,3.0,50.0,20.0,,,,,,,
0.2682587898845573,RF,Theory_features,,,,,,,,,,,,,,28.0,,5.0,0.5,2.0,50.0
0.26826034958568146,RF,Theory_features,,,,,,,,,,,,,,10.0,,3.0,0.5,3.0,60.0
0.2682629107966858,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,50.0,16.0,,,,,,,
0.26826457204793336,NMF->DT (MF),All_features,2.0,5.0,cd,5.0,3.0,6.0,0.5,,,,,,,,,,,,
0.26826758395057626,NMF->DT (MF),All_features,2.0,6.0,cd,6.0,4.0,28.0,0.5,,,,,,,,,,,,
0.2682679273848831,RF,Theory_features,,,,,,,,,,,,,,19.0,,3.0,0.5,3.0,50.0
0.26827213982745385,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,40.0,,,,,,,
0.2682742410799758,RF,Theory_features,,,,,,,,,,,,,,29.0,,4.0,0.5,2.0,60.0
0.2682799334101101,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,43.0,,,,,,,
0.26828250948719906,Lasso,All_features,,,,,,,,,,,,,0.01,12.0,1.0,,,,
0.2682842877538164,NMF->DT (MF),All_features,1.0,7.0,cd,5.0,2.0,47.0,0.7,,,,,,,,,,,,
0.2682858615041909,NMF->DT (MF),All_features,0.5,7.0,cd,4.0,2.0,27.0,0.3,,,,,,,,,,,,
0.2682895124731151,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.3,2.0,50.0,33.0,,,,,,,
0.2682908618225671,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,6.0,,,,,,,
0.2682918767356769,NMF->DT,All_features,1.0,7.0,cd,4.0,2.0,36.0,,,,,,,,,,,,,
0.2682958422052685,NMF->DT (MF),All_features,2.0,5.0,cd,6.0,2.0,6.0,0.5,,,,,,,,,,,,
0.2682965022618034,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,25.0,,,,,,,
0.26829856527344376,RF,All_features,,,,,,,,,,,,,,19.0,,4.0,0.3,3.0,60.0
0.2683002338149403,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,3.0,,,,,,,
0.2683034386308437,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,30.0,,,,,,,
0.2683034979450932,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.5,2.0,50.0,9.0,,,,,,,
0.2683038017219052,NMF->DT (MF),All_features,2.0,7.0,cd,6.0,2.0,17.0,0.7,,,,,,,,,,,,
0.2683081198678367,RF,Theory_features,,,,,,,,,,,,,,19.0,,5.0,0.3,2.0,50.0
0.2683097131879416,RF,Theory_features,,,,,,,,,,,,,,35.0,,4.0,0.3,3.0,60.0
0.26831232483249834,RF,All_features,,,,,,,,,,,,,,8.0,,5.0,0.5,2.0,50.0
0.26831629317699884,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,43.0,,,,,,,
0.2683178236135098,RF,Theory_features,,,,,,,,,,,,,,6.0,,3.0,0.3,3.0,50.0
0.268319394580135,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,16.0,,,,,,,
0.268325804590542,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,50.0,12.0,,,,,,,
0.26832929687587176,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,43.0,,,,,,,
0.26833001185406924,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,47.0,,,,,,,
0.26833352011379424,RF,Theory_features,,,,,,,,,,,,,,33.0,,3.0,0.5,2.0,50.0
0.26833441745909864,RF,All_features,,,,,,,,,,,,,,19.0,,3.0,0.3,3.0,50.0
0.26833589475305325,RF,Theory_features,,,,,,,,,,,,,,42.0,,3.0,0.3,2.0,60.0
0.268336466589081,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,36.0,,,,,,,
0.2683367789366223,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,49.0,,,,,,,
0.2683425914168289,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,42.0,,,,,,,
0.26834305640458583,NMF->RF,Theory_features,2.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,46.0,,,,,,,
0.2683434471507416,RF,Theory_features,,,,,,,,,,,,,,44.0,,5.0,0.5,2.0,50.0
0.2683435866882864,NMF->RF,Theory_features,1.0,7.0,cd,,,,,5.0,0.3,2.0,50.0,31.0,,,,,,,
0.26834477658758604,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,8.0,,,,,,,
0.2683459548279057,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,20.0,,,,,,,
0.2683492318264429,RF,Theory_features,,,,,,,,,,,,,,27.0,,5.0,0.5,2.0,50.0
0.26835011750853105,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,7.0,,,,,,,
0.2683524868681121,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,13.0,,,,,,,
0.26835278492851433,NMF->DT (MF),All_features,0.5,7.0,cd,3.0,4.0,42.0,0.3,,,,,,,,,,,,
0.26835400743864063,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,3.0,50.0,32.0,,,,,,,
0.268357414882914,RF,Theory_features,,,,,,,,,,,,,,39.0,,3.0,0.3,2.0,50.0
0.26835775999650546,NMF->DT (MF),All_features,1.0,7.0,cd,5.0,4.0,19.0,0.7,,,,,,,,,,,,
0.2683595381106049,RF,All_features,,,,,,,,,,,,,,39.0,,3.0,0.3,2.0,60.0
0.268362482545772,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,4.0,,,,,,,
0.2683644934155036,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,5.0,,,,,,,
0.2683653322721066,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.5,2.0,50.0,6.0,,,,,,,
0.2683653887607032,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,24.0,,,,,,,
0.2683666604273651,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,50.0,22.0,,,,,,,
0.2683701529553245,RF,All_features,,,,,,,,,,,,,,39.0,,5.0,0.5,3.0,50.0
0.2683705539691648,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,50.0,23.0,,,,,,,
0.2683720168879202,NMF->RF,Theory_features,1.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,5.0,,,,,,,
0.2683732641064939,NMF->DT (MF),All_features,2.0,5.0,cd,6.0,4.0,49.0,0.3,,,,,,,,,,,,
0.26837529662994114,NMF->DT (MF),All_features,1.0,6.0,cd,3.0,4.0,35.0,0.7,,,,,,,,,,,,
0.2683763106397608,RF,Theory_features,,,,,,,,,,,,,,22.0,,3.0,0.3,3.0,60.0
0.2683779011452312,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,40.0,,,,,,,
0.26837826396160913,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,42.0,,,,,,,
0.26838163271650045,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,3.0,50.0,37.0,,,,,,,
0.2683821850104001,RF,Theory_features,,,,,,,,,,,,,,41.0,,4.0,0.5,2.0,60.0
0.26838375317470736,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,30.0,9.0,,,,,,,
0.26839498093468683,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,30.0,44.0,,,,,,,
0.2683982987676527,NMF->RF,Theory_features,2.0,5.0,cd,,,,,5.0,0.3,3.0,50.0,3.0,,,,,,,
0.2684009021113054,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,20.0,,,,,,,
0.2684013466611558,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,42.0,,,,,,,
0.2684026398980983,NMF->DT (MF),All_features,2.0,5.0,cd,3.0,3.0,40.0,0.5,,,,,,,,,,,,
0.2684034046345297,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,2.0,30.0,33.0,,,,,,,
0.2684041807944977,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,30.0,,,,,,,
0.2684042097632101,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,50.0,,,,,,,
0.2684043352447617,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,46.0,,,,,,,
0.2684097381475168,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,13.0,,,,,,,
0.2684100016278009,RF,Theory_features,,,,,,,,,,,,,,45.0,,5.0,0.3,2.0,50.0
0.26841031156760986,RF,All_features,,,,,,,,,,,,,,6.0,,3.0,0.5,3.0,60.0
0.26841436579550804,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,46.0,,,,,,,
0.2684200424927693,Lasso,Theory_features,,,,,,,,,,,,,0.01,35.0,0.1,,,,
0.2684207726123587,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.3,3.0,50.0,12.0,,,,,,,
0.26842360103700064,RF,Theory_features,,,,,,,,,,,,,,6.0,,5.0,0.3,2.0,50.0
0.2684269869738153,NMF->DT (MF),All_features,2.0,5.0,cd,4.0,2.0,3.0,0.5,,,,,,,,,,,,
0.2684272672525005,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,50.0,40.0,,,,,,,
0.2684275292454511,NMF->DT,All_features,1.0,7.0,cd,5.0,3.0,13.0,,,,,,,,,,,,,
0.268429100802508,NMF->DT (MF),All_features,1.0,7.0,cd,4.0,2.0,27.0,0.3,,,,,,,,,,,,
0.2684306601867809,RF,Theory_features,,,,,,,,,,,,,,5.0,,5.0,0.5,2.0,50.0
0.268431754501884,NMF->DT (MF),All_features,2.0,7.0,cd,4.0,2.0,33.0,0.3,,,,,,,,,,,,
0.2684333274246526,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,16.0,,,,,,,
0.26843343067564146,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,11.0,,,,,,,
0.2684334689025527,RF,Theory_features,,,,,,,,,,,,,,23.0,,4.0,0.5,2.0,60.0
0.26843363157545697,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,2.0,50.0,29.0,,,,,,,
0.2684346415449615,NMF->RF,Theory_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,34.0,,,,,,,
0.2684349057442606,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,2.0,50.0,18.0,,,,,,,
0.2684366165485421,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,30.0,42.0,,,,,,,
0.2684402025065044,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,28.0,,,,,,,
0.2684416521406689,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,17.0,,,,,,,
0.26844309264916544,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,50.0,31.0,,,,,,,
0.26844383186715665,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,50.0,42.0,,,,,,,
0.2684445628928168,NMF->DT (MF),All_features,2.0,5.0,cd,3.0,4.0,8.0,0.7,,,,,,,,,,,,
0.2684448495082099,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,13.0,,,,,,,
0.26844565060612696,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,3.0,30.0,44.0,,,,,,,
0.2684488092687952,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,11.0,,,,,,,
0.26845175146830424,NMF->DT (MF),All_features,1.0,5.0,cd,4.0,4.0,28.0,0.3,,,,,,,,,,,,
0.2684518427000712,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,27.0,,,,,,,
0.2684525950762189,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,3.0,,,,,,,
0.2684573936183175,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,4.0,,,,,,,
0.2684588938421735,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,18.0,,,,,,,
0.2684625429245479,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,2.0,50.0,39.0,,,,,,,
0.2684634536223304,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,2.0,50.0,22.0,,,,,,,
0.2684639502959469,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,2.0,30.0,37.0,,,,,,,
0.2684673081239097,Lasso,Theory_features,,,,,,,,,,,,,0.01,41.0,0.1,,,,
0.2684689699260496,RF,Theory_features,,,,,,,,,,,,,,39.0,,5.0,0.5,3.0,50.0
0.2684703842940685,DT (MF),All_features,,,,,,,,,,,,,,48.0,,5.0,0.3,4.0,
0.2684710457444049,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,2.0,50.0,15.0,,,,,,,
0.2684723861966361,NMF->DT (MF),All_features,2.0,5.0,cd,3.0,3.0,39.0,0.7,,,,,,,,,,,,
0.2684731939228835,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,32.0,,,,,,,
0.2684857896998066,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,3.0,,,,,,,
0.2684865254962649,NMF->DT (MF),All_features,2.0,7.0,cd,4.0,2.0,47.0,0.3,,,,,,,,,,,,
0.26848658304622736,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,43.0,,,,,,,
0.268486788844273,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,50.0,23.0,,,,,,,
0.26848706614430995,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,3.0,30.0,31.0,,,,,,,
0.26849096944629114,RF,Theory_features,,,,,,,,,,,,,,3.0,,5.0,0.5,3.0,50.0
0.2684933575934447,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,7.0,,,,,,,
0.26849536260581797,NMF->DT (MF),All_features,2.0,5.0,cd,6.0,3.0,7.0,0.5,,,,,,,,,,,,
0.2684955315280969,RF,All_features,,,,,,,,,,,,,,42.0,,5.0,0.3,3.0,60.0
0.26849605734388354,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.3,3.0,50.0,28.0,,,,,,,
0.2684976162102006,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,1.0,,,,,,,
0.268499143866112,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,2.0,30.0,33.0,,,,,,,
0.2684995455264993,RF,Theory_features,,,,,,,,,,,,,,45.0,,4.0,0.3,2.0,50.0
0.2684995598877068,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.3,3.0,50.0,4.0,,,,,,,
0.26850017358017936,RF,All_features,,,,,,,,,,,,,,45.0,,4.0,0.5,2.0,50.0
0.26850108013204704,RF,Theory_features,,,,,,,,,,,,,,37.0,,4.0,0.5,3.0,60.0
0.2685035078157773,RF,All_features,,,,,,,,,,,,,,45.0,,5.0,0.3,3.0,50.0
0.2685073571710304,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,13.0,,,,,,,
