,max_depth,max_features,min_samples_split,n_estimators,random_state
0.26054145387801914,4,0.5,3,60,4
0.26058702554003427,4,0.5,3,60,5
0.2633331055374109,4,0.5,3,60,6
0.2670667839501005,4,0.5,3,60,7
0.26481276132506837,4,0.5,3,60,8
0.2580359939786314,4,0.5,3,60,9
0.2610473513719709,4,0.5,3,60,10
0.26468473634049067,4,0.5,3,60,11
0.25225431403212867,4,0.5,3,60,12
0.2603164575353518,4,0.5,3,60,13
0.264357446212997,4,0.5,3,60,14
0.2594470356354144,4,0.5,3,60,15
0.2631891902419092,4,0.5,3,60,16
0.2676689094297054,4,0.5,3,60,17
0.26329493007597815,4,0.5,3,60,18
0.2548863383115807,4,0.5,3,60,20
0.2694532302177903,4,0.5,3,60,22
0.26009070747769963,4,0.5,3,60,23
0.2539588222703187,4,0.5,3,60,24
0.2619548762527835,4,0.5,3,60,25
0.26444005792332403,4,0.5,3,60,26
0.25580059989381526,4,0.5,3,60,27
0.2657893805627173,4,0.5,3,60,28
0.26403728621119715,4,0.5,3,60,30
0.2525016034788214,4,0.5,3,60,31
0.25802997729730937,4,0.5,3,60,32
0.2540148882742814,4,0.5,3,60,33
0.2677675286885924,4,0.5,3,60,34
0.26062573022154073,4,0.5,3,60,35
0.25674367278572546,4,0.5,3,60,36
0.25662766678413385,4,0.5,3,60,37
0.2646476322038318,4,0.5,3,60,38
0.26569261478359346,4,0.5,3,60,39
0.2613682857146181,4,0.5,3,60,40
0.26526130959907557,4,0.5,3,60,41
0.25595243189427036,4,0.5,3,60,43
0.2588286828953178,4,0.5,3,60,44
0.26094708555389684,4,0.5,3,60,46
0.26104533645975475,4,0.5,3,60,47
0.2602164707113497,4,0.5,3,60,48
0.2607334045891961,4,0.5,3,60,49
0.2605185596448941,4,0.5,3,60,50
0.2604388485462281,5,0.3,2,50,1
0.2564360161135128,5,0.3,2,50,2
0.26245283943654063,5,0.3,2,50,3
0.2598745256091438,5,0.3,2,50,4
0.2594286083393874,5,0.3,2,50,5
0.2627576988292308,5,0.3,2,50,6
0.2664560819699604,5,0.3,2,50,7
0.26183379228760817,5,0.3,2,50,8
0.26646049612053196,5,0.3,2,50,9
0.2573300680098619,5,0.3,2,50,10
0.26004185506087785,5,0.3,2,50,11
0.2540805457274275,5,0.3,2,50,12
0.25598142533795665,5,0.3,2,50,13
0.2613888717572707,5,0.3,2,50,14
0.26411662971762034,5,0.3,2,50,15
0.2562583391457934,5,0.3,2,50,16
0.2606216424577812,5,0.3,2,50,17
0.26133367430592164,5,0.3,2,50,18
0.26212633646690237,5,0.3,2,50,19
0.24833739098910748,5,0.3,2,50,20
0.2618725980734727,5,0.3,2,50,22
0.26005415720806463,5,0.3,2,50,23
0.2520214790933517,5,0.3,2,50,24
0.2589477397466779,5,0.3,2,50,25
0.2560335568705159,5,0.3,2,50,26
0.25243021900498736,5,0.3,2,50,27
0.26048067322939783,5,0.3,2,50,28
0.26413120875398693,5,0.3,2,50,29
0.26042497174005763,5,0.3,2,50,30
0.25568641176807255,5,0.3,2,50,31
0.26479607644622466,5,0.3,2,50,32
0.2599154562709113,5,0.3,2,50,33
0.26023594204451667,5,0.3,2,50,34
0.26203759384024145,5,0.3,2,50,35
0.2638669435848413,5,0.3,2,50,36
0.25731840693631064,5,0.3,2,50,37
0.26492408007220014,5,0.3,2,50,38
0.257850762441726,5,0.3,2,50,40
0.26607092697396345,5,0.3,2,50,41
0.252924434403807,5,0.3,2,50,43
0.26047600508037927,5,0.3,2,50,44
0.2673914645347023,5,0.3,2,50,45
0.2522169850001283,5,0.3,2,50,46
0.2630648565259219,5,0.3,2,50,47
0.2544754004593176,5,0.3,2,50,48
0.25677376847329225,5,0.3,2,50,49
0.25654096609524535,5,0.3,2,50,50
0.2607093527942002,5,0.3,2,60,1
0.25509481116017557,5,0.3,2,60,2
0.26355453843928583,5,0.3,2,60,3
0.26140287325222866,5,0.3,2,60,4
0.25761064331518024,5,0.3,2,60,5
0.2581056572764066,5,0.3,2,60,6
0.26980327495190615,5,0.3,2,60,7
0.2595245569240739,5,0.3,2,60,8
0.2656662137738172,5,0.3,2,60,9
0.255675092195621,5,0.3,2,60,10
0.2584792056517236,5,0.3,2,60,11
0.24977967605377352,5,0.3,2,60,12
0.2546057271615829,5,0.3,2,60,13
0.2602467063318791,5,0.3,2,60,14
0.26538971508095727,5,0.3,2,60,15
0.25445487436797365,5,0.3,2,60,16
0.26326053369620056,5,0.3,2,60,17
0.25872528632887953,5,0.3,2,60,18
0.26099645019359585,5,0.3,2,60,19
0.24849864695567767,5,0.3,2,60,20
0.26217866102820075,5,0.3,2,60,22
0.2590515786477722,5,0.3,2,60,23
0.2511023732817665,5,0.3,2,60,24
0.26168641613613164,5,0.3,2,60,25
0.2525694161607604,5,0.3,2,60,26
0.25282075915158303,5,0.3,2,60,27
0.2625880630291499,5,0.3,2,60,28
0.26435442411545534,5,0.3,2,60,29
0.2610337069168323,5,0.3,2,60,30
0.25387912333976953,5,0.3,2,60,31
0.2643176801943216,5,0.3,2,60,32
0.260181482106817,5,0.3,2,60,33
0.26233699920156184,5,0.3,2,60,34
0.26360711172916157,5,0.3,2,60,35
0.26338393555956646,5,0.3,2,60,36
0.2573486433977262,5,0.3,2,60,37
0.2627669911484843,5,0.3,2,60,38
0.26802909054909485,5,0.3,2,60,39
0.2567970200604058,5,0.3,2,60,40
0.26627557061880797,5,0.3,2,60,41
0.26909455647723757,5,0.3,2,60,42
0.25499910324632297,5,0.3,2,60,43
0.25592523762188496,5,0.3,2,60,44
0.26493798921567463,5,0.3,2,60,45
0.2528119190217491,5,0.3,2,60,46
0.2607582786515301,5,0.3,2,60,47
0.2529497069439352,5,0.3,2,60,48
0.255588724340874,5,0.3,2,60,49
0.25653341165332705,5,0.3,2,60,50
0.25839524875450803,5,0.3,3,50,1
0.2537077733704524,5,0.3,3,50,2
0.2616010981594968,5,0.3,3,50,3
0.25985448181352017,5,0.3,3,50,4
0.2585317802238378,5,0.3,3,50,5
0.2616642665816232,5,0.3,3,50,6
0.265794597827492,5,0.3,3,50,7
0.2622716417945459,5,0.3,3,50,8
0.2646842368958142,5,0.3,3,50,9
0.257458238540985,5,0.3,3,50,10
0.26246071009760485,5,0.3,3,50,11
0.25561454505914877,5,0.3,3,50,12
0.25443539639401563,5,0.3,3,50,13
0.26873138784363343,5,0.3,3,50,14
0.2637850799076473,5,0.3,3,50,15
0.2597306968646573,5,0.3,3,50,16
0.26480982371855427,5,0.3,3,50,17
0.25909456843222434,5,0.3,3,50,18
0.2656001704003295,5,0.3,3,50,19
0.2508017862696296,5,0.3,3,50,20
0.26242556966449015,5,0.3,3,50,22
0.26270984400847747,5,0.3,3,50,23
0.254890565431656,5,0.3,3,50,24
0.25859837457381657,5,0.3,3,50,25
0.25507285156092047,5,0.3,3,50,26
0.2515118445835006,5,0.3,3,50,27
0.2578112347509606,5,0.3,3,50,28
0.266977724913165,5,0.3,3,50,29
0.26174512873748923,5,0.3,3,50,30
0.24821139297201214,5,0.3,3,50,31
0.26035131758077246,5,0.3,3,50,32
0.26160618761905274,5,0.3,3,50,33
0.2596352954847808,5,0.3,3,50,34
0.2558371382485792,5,0.3,3,50,35
0.2652812966002584,5,0.3,3,50,36
0.2627828492632879,5,0.3,3,50,37
0.2618358594079726,5,0.3,3,50,38
0.2605131222908738,5,0.3,3,50,40
0.24996705642060565,5,0.3,3,50,43
0.2603232499198676,5,0.3,3,50,44
0.2685035078157773,5,0.3,3,50,45
0.2577842301401157,5,0.3,3,50,46
0.26484962287293756,5,0.3,3,50,47
0.2627322088870312,5,0.3,3,50,48
0.2589662287145975,5,0.3,3,50,49
0.25627058135219594,5,0.3,3,50,50
0.25977007954560344,5,0.3,3,60,1
0.2519678674894119,5,0.3,3,60,2
0.2609668416844825,5,0.3,3,60,3
0.2580467624492042,5,0.3,3,60,4
0.2584072111831684,5,0.3,3,60,5
0.2576191660787587,5,0.3,3,60,6
0.2673042032411154,5,0.3,3,60,7
0.2598968110862184,5,0.3,3,60,8
0.2640360823772965,5,0.3,3,60,9
0.25730897571252664,5,0.3,3,60,10
0.25958896336394993,5,0.3,3,60,11
0.2547977706536116,5,0.3,3,60,12
0.2537182872320149,5,0.3,3,60,13
0.2662682105094373,5,0.3,3,60,14
0.2663681864924548,5,0.3,3,60,15
0.25649654363348434,5,0.3,3,60,16
0.26692279874870384,5,0.3,3,60,17
0.2561008035255661,5,0.3,3,60,18
0.2651970470104299,5,0.3,3,60,19
0.25248645689370736,5,0.3,3,60,20
0.2619911702096737,5,0.3,3,60,22
0.259719005590434,5,0.3,3,60,23
0.25449640947393243,5,0.3,3,60,24
0.25973092220285854,5,0.3,3,60,25
0.2504891721540988,5,0.3,3,60,26
0.2499255386069006,5,0.3,3,60,27
0.2606879735156032,5,0.3,3,60,28
0.26650070391683456,5,0.3,3,60,29
0.26215327846555164,5,0.3,3,60,30
0.24761761834780568,5,0.3,3,60,31
0.2585519520910227,5,0.3,3,60,32
0.2609448744576638,5,0.3,3,60,33
0.26096763342860796,5,0.3,3,60,34
0.2586867215393056,5,0.3,3,60,35
0.26346072717642777,5,0.3,3,60,36
0.2615584228954603,5,0.3,3,60,37
0.25852970465805303,5,0.3,3,60,38
0.2687514427101083,5,0.3,3,60,39
0.2589448993308948,5,0.3,3,60,40
0.2685638159707815,5,0.3,3,60,41
0.2684955315280969,5,0.3,3,60,42
0.25278904918586503,5,0.3,3,60,43
0.25743456029671685,5,0.3,3,60,44
0.2676102127210192,5,0.3,3,60,45
0.259757475522858,5,0.3,3,60,46
0.2619393532958634,5,0.3,3,60,47
0.26020614297566436,5,0.3,3,60,48
0.25614146759687195,5,0.3,3,60,49
0.25582911061944275,5,0.3,3,60,50
0.2685108562189035,5,0.5,2,50,1
0.25657650311289276,5,0.5,2,50,2
0.26486711667959967,5,0.5,2,50,3
0.26358537632692425,5,0.5,2,50,4
0.2622111901964342,5,0.5,2,50,5
0.2579735301609685,5,0.5,2,50,6
0.26523847544657064,5,0.5,2,50,7
0.26831232483249834,5,0.5,2,50,8
0.2632015337849257,5,0.5,2,50,9
0.26267506679560615,5,0.5,2,50,10
0.2665027911745339,5,0.5,2,50,11
0.2541984690675892,5,0.5,2,50,12
0.2543607834060831,5,0.5,2,50,13
0.26614036270734204,5,0.5,2,50,14
0.2479590677312562,5,0.5,2,50,15
0.2630086379168298,5,0.5,2,50,16
0.26409560218228467,5,0.5,2,50,17
0.2689918692140024,5,0.5,2,50,18
0.26158695759899764,5,0.5,2,50,20
0.2669664152942071,5,0.5,2,50,23
0.252369038228689,5,0.5,2,50,24
0.2657907343693563,5,0.5,2,50,25
0.26430044406601616,5,0.5,2,50,26
0.26556757679818865,5,0.5,2,50,27
0.2661775942587059,5,0.5,2,50,28
0.26046991455781066,5,0.5,2,50,30
0.2576764962717618,5,0.5,2,50,31
0.2643975879195157,5,0.5,2,50,32
0.2617069763502556,5,0.5,2,50,33
0.2621380189841136,5,0.5,2,50,35
0.25381565007957346,5,0.5,2,50,36
0.2619915962445423,5,0.5,2,50,37
0.2623093950991799,5,0.5,2,50,38
0.26714299664182134,5,0.5,2,50,39
0.26394081151273474,5,0.5,2,50,40
0.26380854752571664,5,0.5,2,50,41
0.25574535667827536,5,0.5,2,50,43
0.2665028282393497,5,0.5,2,50,44
0.2660852896222286,5,0.5,2,50,45
0.25846647448045473,5,0.5,2,50,46
0.2649084325765638,5,0.5,2,50,47
0.2615915441396828,5,0.5,2,50,48
0.2586613879488034,5,0.5,2,50,49
0.2644207465538183,5,0.5,2,50,50
0.2696269128134768,5,0.5,2,60,1
0.25389372898488477,5,0.5,2,60,2
0.26437153157746995,5,0.5,2,60,3
0.267179879488678,5,0.5,2,60,4
0.262449292472229,5,0.5,2,60,5
0.2575489188069814,5,0.5,2,60,6
0.2672044503135857,5,0.5,2,60,7
0.2666166401512885,5,0.5,2,60,8
0.2651507754339291,5,0.5,2,60,9
0.26151052978032746,5,0.5,2,60,10
0.267911583178759,5,0.5,2,60,11
0.2526685880028766,5,0.5,2,60,12
0.25724155712790786,5,0.5,2,60,13
0.2644706978524699,5,0.5,2,60,14
0.2491656731177718,5,0.5,2,60,15
0.26341148515844276,5,0.5,2,60,16
0.26406425594184607,5,0.5,2,60,17
0.26757845649504985,5,0.5,2,60,18
0.2633756348933087,5,0.5,2,60,20
0.26457766305883057,5,0.5,2,60,23
0.25298266665353564,5,0.5,2,60,24
0.26259455156065115,5,0.5,2,60,25
0.2628727429075949,5,0.5,2,60,26
0.2605391823469928,5,0.5,2,60,27
0.2638042668755154,5,0.5,2,60,28
0.2602022469130947,5,0.5,2,60,30
0.2564338128337183,5,0.5,2,60,31
0.26194334759039084,5,0.5,2,60,32
0.2608556366664205,5,0.5,2,60,33
0.2688207474249076,5,0.5,2,60,34
0.26426740691238104,5,0.5,2,60,35
0.25779866000429547,5,0.5,2,60,36
0.2604015597702376,5,0.5,2,60,37
0.25741226177435655,5,0.5,2,60,38
0.2630939378111567,5,0.5,2,60,39
0.2652790116690997,5,0.5,2,60,40
0.26375989582035825,5,0.5,2,60,41
0.2551385354585064,5,0.5,2,60,43
0.25997611562117284,5,0.5,2,60,44
0.26789975093553947,5,0.5,2,60,45
0.2590049651878373,5,0.5,2,60,46
0.26076529763616485,5,0.5,2,60,47
0.2599343361110635,5,0.5,2,60,48
0.25395567770168137,5,0.5,2,60,49
0.26135992634492766,5,0.5,2,60,50
0.2569827955820224,5,0.5,3,50,2
0.26681200664791666,5,0.5,3,50,3
0.25945026268473553,5,0.5,3,50,4
0.25929754433725016,5,0.5,3,50,5
0.26182281205612185,5,0.5,3,50,6
0.2658332570780395,5,0.5,3,50,7
0.2661264223359921,5,0.5,3,50,8
0.260857151988801,5,0.5,3,50,9
0.25902365225145985,5,0.5,3,50,10
0.2675178893461553,5,0.5,3,50,11
0.2551382401001603,5,0.5,3,50,12
0.2590982869224937,5,0.5,3,50,13
0.269114389330568,5,0.5,3,50,14
0.2563418946483857,5,0.5,3,50,15
0.2624863443704379,5,0.5,3,50,16
0.26417935407739923,5,0.5,3,50,18
0.25425113658392673,5,0.5,3,50,20
0.2663293589481932,5,0.5,3,50,23
0.2539224447255162,5,0.5,3,50,24
0.2588898217204075,5,0.5,3,50,26
0.26099018825835424,5,0.5,3,50,27
0.26590234478628766,5,0.5,3,50,28
0.26328334066535825,5,0.5,3,50,30
0.2587674852447217,5,0.5,3,50,31
0.2608565456384398,5,0.5,3,50,32
0.2553099402533479,5,0.5,3,50,33
0.2649980609226459,5,0.5,3,50,34
0.2578198822707143,5,0.5,3,50,35
0.24858394897497124,5,0.5,3,50,36
0.2622910172308798,5,0.5,3,50,37
0.2659243288943327,5,0.5,3,50,38
0.26837015295532446,5,0.5,3,50,39
0.2636110678620524,5,0.5,3,50,40
0.26599954809755355,5,0.5,3,50,41
0.2601121181671641,5,0.5,3,50,43
0.2613645861575013,5,0.5,3,50,44
0.2662480631987691,5,0.5,3,50,45
0.26118029698781825,5,0.5,3,50,46
0.26461277210305967,5,0.5,3,50,47
0.2633167239803048,5,0.5,3,50,48
0.25872191440280634,5,0.5,3,50,49
0.26692340541677584,5,0.5,3,50,50
0.2696912130315727,5,0.5,3,60,1
0.2549551311303725,5,0.5,3,60,2
0.26596527405264137,5,0.5,3,60,3
0.2612539386980573,5,0.5,3,60,4
0.26033888504351366,5,0.5,3,60,5
0.2610525370366504,5,0.5,3,60,6
0.2690362213891909,5,0.5,3,60,7
0.2615360469234404,5,0.5,3,60,8
0.2637095075009482,5,0.5,3,60,9
0.2606027910406845,5,0.5,3,60,10
0.268953290234139,5,0.5,3,60,11
0.25075232422909016,5,0.5,3,60,12
0.2584862281106185,5,0.5,3,60,13
0.2630235752572486,5,0.5,3,60,14
0.25925296305594764,5,0.5,3,60,15
0.2640685333293118,5,0.5,3,60,16
0.2695462718812288,5,0.5,3,60,17
0.2621149526361357,5,0.5,3,60,18
0.25618510063519173,5,0.5,3,60,20
0.26418463116526714,5,0.5,3,60,23
0.253423348873549,5,0.5,3,60,24
0.26975745468525797,5,0.5,3,60,25
0.2592687950481654,5,0.5,3,60,26
0.2597961067206907,5,0.5,3,60,27
0.26719710417115117,5,0.5,3,60,28
0.2692357724517187,5,0.5,3,60,29
0.2624025145225184,5,0.5,3,60,30
0.25832792209527583,5,0.5,3,60,31
0.2583962820242122,5,0.5,3,60,32
0.2550816309326145,5,0.5,3,60,33
0.2624555763258206,5,0.5,3,60,34
0.2600946827889495,5,0.5,3,60,35
0.2539095866465546,5,0.5,3,60,36
0.2623759801351592,5,0.5,3,60,37
0.2615192076160031,5,0.5,3,60,38
0.26572218640534395,5,0.5,3,60,39
0.26552784458662104,5,0.5,3,60,40
0.2644030580973242,5,0.5,3,60,41
0.25714091202280714,5,0.5,3,60,43
0.25699468774715634,5,0.5,3,60,44
0.2699209272927527,5,0.5,3,60,45
0.2615038432848985,5,0.5,3,60,46
0.25980471517217496,5,0.5,3,60,47
0.26044184165932005,5,0.5,3,60,48
0.2581621948578639,5,0.5,3,60,49
0.2662998583693961,5,0.5,3,60,50
